consecutive_number,county,type_of_intersection,light_condition,atmospheric_conditions_1,hour_of_crash,functional_system,RELATED_FACTORS,DELAY_TO_HOSPITAL,DELAY_TO_SCENE,age,person_type,seating_position,RESTRAINT,SURVIVED,ROLLOVER,AIRBAG,ALCOHOL,DRUGS,related_factors_person_level1,travel_speed,SPEEDING_RELATED,extent_of_damage,body_type,vehicle_removal,MANNER_OF_COLLISION,ROADWAY_SURFACE_CONDITION,FIRST_HARMFUL_EVENT,MOST_HARMFUL_EVENT
310217,159,Four-Way Intersection,4,4,7,4,0,,,35,1,11,0.50,0,0,1,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,6,3,12,12
170070,111,Not an Intersection,2,4,4,3,0,,,38,1,11,1.00,0,0,1,0,0,0,37,0,Disabling Damage,31,Towed Due to Disabling Damage,6,3,12,12
290640,33,Four-Way Intersection,2,1,6,3,0,,0.0,39,1,11,1.00,0,0,1,0,0,0,67,1,Disabling Damage,4,Towed Due to Disabling Damage,6,1,12,12
290744,143,Four-Way Intersection,1,1,12,5,0,,0.0,53,1,11,1.00,0,0,1,0,0,0,48,0,Disabling Damage,4,Towed Due to Disabling Damage,6,1,12,12
460090,113,T-Intersection,1,1,17,3,0,,,63,1,11,0.50,0,0,1,0,0,0,65,0,Disabling Damage,20,Towed Due to Disabling Damage,6,1,12,12
390242,51,Four-Way Intersection,1,2,15,7,0,1.0,0.0,53,1,11,1.00,0,1,1,0,0,0,40,0,Disabling Damage,20,Towed Due to Disabling Damage,6,2,12,12
370694,107,Four-Way Intersection,1,1,16,3,0,,,59,1,11,1.00,0,0,0,0,0,0,10,0,Disabling Damage,4,Towed Due to Disabling Damage,6,1,12,12
210128,221,Not an Intersection,1,1,16,2,0,0.0,0.0,29,1,11,1.00,0,0,0,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,6,1,12,12
310218,153,T-Intersection,4,4,7,4,0,,,21,1,11,0.50,0,0,0,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,6,3,12,12
230113,3,Not an Intersection,1,2,7,3,0,1.0,0.0,78,1,11,1.00,0,0,1,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,6,2,12,12
391037,69,Four-Way Intersection,2,10,6,3,0,1.0,1.0,64,1,11,1.00,0,0,1,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
391004,1,Not an Intersection,1,2,17,5,0,0.0,0.0,73,1,11,1.00,0,0,1,0,0,0,45,0,Disabling Damage,4,Towed Due to Disabling Damage,6,2,12,12
390735,129,Four-Way Intersection,1,1,15,5,0,1.0,0.0,59,1,11,1.00,0,0,1,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,6,1,12,12
210295,209,Not an Intersection,1,1,15,1,0,1.0,0.0,60,1,11,1.00,0,0,1,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,6,1,12,8
310034,157,Four-Way Intersection,1,1,8,4,0,,,36,1,11,0.50,0,0,0,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,6,1,12,12
290375,29,T-Intersection,1,1,17,3,0,1.0,0.0,43,1,11,1.00,0,0,0,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,6,1,12,12
460022,27,T-Intersection,1,1,18,3,0,1.0,0.0,81,1,11,1.00,0,0,1,0,0,0,13,0,Disabling Damage,4,Towed Due to Disabling Damage,6,1,12,12
400492,143,Four-Way Intersection,2,10,2,3,0,1.0,0.0,18,1,11,1.00,0,0,1,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,6,1,12,12
390618,51,Four-Way Intersection,2,1,5,3,0,,0.0,61,1,11,1.00,0,1,1,0,0,0,998,0,Disabling Damage,30,Towed Due to Disabling Damage,6,1,12,12
50378,133,T-Intersection,1,10,17,3,0,,0.0,70,1,11,0.50,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,6,1,12,12
180446,33,T-Intersection,1,2,15,5,0,,,30,1,11,0.50,0,0,1,0,0,0,998,0,Disabling Damage,14,Towed Due to Disabling Damage,6,2,12,12
390826,49,Not an Intersection,4,2,7,1,0,1.0,0.0,52,1,11,1.00,0,0,1,0,0,0,998,0,Disabling Damage,14,Towed Due to Disabling Damage,6,2,12,12
180076,91,Four-Way Intersection,1,10,9,3,0,,,53,1,11,0.50,0,0,1,0,0,0,998,0,Disabling Damage,3,Towed Due to Disabling Damage,6,1,12,12
310200,127,Four-Way Intersection,2,1,20,5,0,,,48,1,11,1.00,0,0,1,0,0,0,998,0,Disabling Damage,14,Towed Due to Disabling Damage,6,1,12,12
61950,113,Four-Way Intersection,2,2,23,2,0,,,53,1,11,1.00,0,0,1,0,0,0,0,0,Disabling Damage,14,Towed Due to Disabling Damage,6,2,12,12
290063,23,Four-Way Intersection,2,1,21,4,0,,1.0,37,1,11,0.50,0,0,1,0,0,0,49,0,Disabling Damage,30,Towed Due to Disabling Damage,6,1,12,12
290651,63,Not an Intersection,2,1,22,5,0,1.0,0.0,31,1,11,0.50,0,0,0,0,0,0,65,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
290538,39,T-Intersection,2,1,5,5,0,,,35,1,11,1.00,0,1,1,0,0,0,999,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
80478,123,Four-Way Intersection,1,1,7,5,0,,,21,1,11,0.50,0,0,1,0,0,0,23,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
180352,73,Four-Way Intersection,1,10,12,3,0,,,19,1,11,1.00,0,0,0,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
310084,139,Four-Way Intersection,1,1,17,3,0,,,46,1,11,1.00,0,1,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,6,1,12,1
260228,81,Four-Way Intersection,1,1,15,5,0,,0.0,42,1,11,1.00,0,0,1,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,6,1,12,12
180429,99,Four-Way Intersection,2,1,5,5,0,,,34,1,11,1.00,0,0,0,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,6,1,12,12
61950,113,Four-Way Intersection,2,2,23,2,0,,,24,1,11,1.00,0,0,1,0,0,0,60,0,Disabling Damage,15,Towed Due to Disabling Damage,6,2,12,12
290378,5,Not an Intersection,1,2,12,3,0,,,60,1,11,1.00,0,0,1,0,0,0,54,0,Disabling Damage,15,Towed Due to Disabling Damage,6,2,12,12
391059,91,Four-Way Intersection,1,1,16,5,0,1.0,1.0,59,1,11,1.00,0,0,0,0,0,0,998,0,Disabling Damage,66,Towed Due to Disabling Damage,6,1,12,12
310198,151,Four-Way Intersection,1,1,15,4,0,,,30,1,11,0.50,0,0,1,0,0,0,998,0,Disabling Damage,14,Towed Due to Disabling Damage,6,1,12,12
310198,151,Four-Way Intersection,1,1,15,4,0,,,31,1,11,0.50,0,0,1,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,6,1,12,12
270267,153,Four-Way Intersection,1,1,16,5,0,1.0,0.0,68,1,11,1.00,0,0,1,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,6,1,12,12
190157,37,Not an Intersection,1,1,18,5,0,1.0,0.0,40,1,11,1.00,0,0,0,0,0,0,998,0,Functional Damage,20,Not Towed,6,1,12,12
180662,33,Four-Way Intersection,2,1,21,4,0,,,50,1,11,0.50,0,0,0,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,6,1,12,12
350193,13,Four-Way Intersection,1,1,8,5,0,1.0,0.0,64,1,11,1.00,0,1,1,0,0,0,998,0,Functional Damage,42,Towed Not Due to Disabling Damage,6,1,12,12
240257,11,Four-Way Intersection,5,1,20,5,0,1.0,0.0,17,1,11,0.50,0,0,1,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,6,1,12,12
480872,303,Four-Way Intersection,1,1,18,3,0,0.0,0.0,45,1,11,1.00,0,0,1,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
482115,81,Not an Intersection,1,1,11,5,0,2.0,1.0,47,1,11,1.00,0,0,1,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
50458,127,T-Intersection,1,1,13,3,0,,0.0,81,1,11,1.00,0,0,0,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
130741,181,Not an Intersection,1,1,15,4,0,1.0,0.0,21,1,11,0.50,0,0,1,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
270069,139,Not an Intersection,1,10,6,4,0,3.0,1.0,32,1,11,1.00,0,0,0,0,0,0,56,0,Minor Damage,31,Not Towed,6,1,12,12
190115,153,Four-Way Intersection,1,1,16,5,0,,,40,1,11,1.00,0,0,0,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
210269,157,Not an Intersection,1,1,8,2,0,,0.0,85,1,11,1.00,0,0,0,0,0,0,3,0,Functional Damage,31,Not Towed,6,1,12,12
10688,117,Four-Way Intersection,2,2,5,4,0,,0.0,21,1,11,1.00,0,0,1,0,0,0,50,0,Disabling Damage,31,Towed Due to Disabling Damage,6,2,12,12
482135,459,Four-Way Intersection,1,1,15,5,0,,,20,1,11,1.00,0,0,0,0,0,0,998,0,Minor Damage,31,Towed Not Due to Disabling Damage,6,1,12,12
60075,61,T-Intersection,3,10,20,3,0,,,39,1,11,1.00,0,0,0,0,0,0,998,0,Functional Damage,31,Not Towed,6,1,12,12
62109,73,T-Intersection,1,1,15,2,0,,,47,1,11,1.00,0,0,1,0,0,0,50,0,Disabling Damage,40,Towed Due to Disabling Damage,6,1,12,12
280441,25,T-Intersection,2,1,20,3,0,,2.0,17,1,11,1.00,0,0,0,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
450066,53,T-Intersection,2,1,18,4,0,,,21,1,11,1.00,0,0,1,0,0,0,11,0,Functional Damage,31,Towed Not Due to Disabling Damage,6,1,12,12
482097,305,Four-Way Intersection,2,1,2,3,14,1.0,0.0,39,1,11,1.00,0,0,0,0,0,0,998,0,Functional Damage,31,Not Towed,6,1,12,12
180685,59,Four-Way Intersection,1,1,16,5,0,,,44,1,11,1.00,0,0,0,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
270066,131,Four-Way Intersection,1,1,17,4,0,1.0,1.0,31,1,11,1.00,0,0,0,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
210624,173,T-Intersection,1,1,7,4,0,,0.0,33,1,11,1.00,0,0,0,0,0,0,0,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
260265,149,Four-Way Intersection,1,1,13,5,0,,0.0,56,1,11,1.00,0,0,0,0,0,0,0,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
482591,339,Not an Intersection,5,5,19,5,0,,,47,1,11,1.00,0,0,0,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,6,0,12,12
260844,145,Four-Way Intersection,1,1,16,5,0,,,34,1,11,1.00,0,0,1,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
260840,139,Four-Way Intersection,1,1,14,3,0,,0.0,18,1,11,1.00,0,0,0,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
370515,85,Four-Way Intersection,1,1,18,7,0,,,56,1,11,1.00,0,0,1,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
280261,101,T-Intersection,2,1,22,4,0,1.0,1.0,63,1,11,1.00,0,0,0,0,0,0,998,0,Minor Damage,31,Not Towed,6,1,12,12
200326,161,Four-Way Intersection,1,1,14,3,0,1.0,0.0,54,1,11,1.00,0,0,1,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
60086,37,Not an Intersection,3,5,5,5,0,,,54,1,11,1.00,0,0,0,0,0,0,998,0,Minor Damage,31,Not Towed,6,1,12,12
450766,13,Not an Intersection,1,1,12,4,0,,,27,1,11,1.00,0,0,0,0,0,0,30,0,Disabling Damage,31,Towed Due to Disabling Damage,6,2,12,12
450905,75,Four-Way Intersection,2,2,23,3,0,,,18,1,11,1.00,0,0,1,0,0,0,5,0,Disabling Damage,31,Towed Due to Disabling Damage,6,2,12,12
371087,51,Not an Intersection,2,2,18,4,0,0.0,0.0,48,1,11,1.00,0,0,1,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,6,6,12,12
480996,409,Not an Intersection,2,1,4,1,23,,,54,1,11,1.00,0,0,1,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
130708,137,T-Intersection,1,10,20,7,0,,,47,1,11,1.00,0,0,0,0,0,0,998,0,Minor Damage,31,Not Towed,6,1,12,12
180607,57,Four-Way Intersection,3,1,21,5,0,,,27,1,11,0.50,0,0,1,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
420257,43,Not an Intersection,1,1,14,3,0,,,36,1,11,1.00,0,0,1,0,0,0,63,1,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
470892,153,Not an Intersection,1,10,11,6,0,,,25,1,11,1.00,0,0,0,0,0,0,998,0,Minor Damage,31,Not Towed,6,1,12,12
131049,227,T-Intersection,1,1,17,3,0,1.0,0.0,41,1,11,1.00,0,0,0,0,0,0,998,0,No Damage,31,Not Towed,6,1,12,12
482097,305,Four-Way Intersection,2,1,2,3,14,1.0,0.0,27,1,11,1.00,0,0,0,0,0,0,0,0,No Damage,31,Not Towed,6,1,12,54
510355,135,Four-Way Intersection,2,1,21,3,0,2.0,2.0,35,1,11,1.00,0,0,1,0,0,0,55,0,Not Reported,31,Towed Not Due to Disabling Damage,6,1,12,12
100026,5,Not an Intersection,1,1,14,3,0,1.0,1.0,63,1,11,0.50,0,0,1,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
160150,27,Not an Intersection,5,1,19,7,0,,1.0,29,1,11,1.00,0,0,0,0,0,0,998,0,Functional Damage,31,Towed Not Due to Disabling Damage,6,1,12,12
61160,19,Four-Way Intersection,1,10,16,6,0,,,33,1,11,1.00,0,1,1,0,0,0,50,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
390668,109,Four-Way Intersection,1,1,7,7,0,1.0,1.0,50,1,11,1.00,0,0,0,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
60340,67,T-Intersection,3,1,5,3,0,,,39,1,11,1.00,0,0,0,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
420480,35,Not an Intersection,1,1,16,6,0,,,44,1,11,1.00,0,0,0,0,0,0,10,0,Minor Damage,31,Not Towed,6,1,12,12
240013,13,Not an Intersection,1,4,12,7,0,1.0,0.0,73,1,11,1.00,0,0,0,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,6,3,12,12
61742,25,Four-Way Intersection,1,1,15,2,0,,,39,1,11,1.00,0,0,1,0,0,0,60,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
370114,91,Not an Intersection,2,3,19,5,0,,1.0,34,1,11,1.00,0,0,1,0,0,0,40,0,Disabling Damage,31,Towed Due to Disabling Damage,6,4,12,12
481403,241,T-Intersection,1,10,16,3,14,,,33,1,11,1.00,0,0,0,0,0,0,0,0,Minor Damage,31,Not Towed,6,8,12,54
482115,81,Not an Intersection,1,1,11,5,0,2.0,1.0,21,1,11,1.00,0,0,1,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
490188,53,Four-Way Intersection,2,1,20,2,0,1.0,0.0,22,1,11,1.00,0,0,1,0,0,0,30,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
100071,5,Four-Way Intersection,1,1,18,7,0,1.0,1.0,58,1,11,0.50,0,0,0,0,0,0,998,0,Disabling Damage,2,Towed Due to Disabling Damage,6,1,12,12
270078,61,Four-Way Intersection,1,1,16,3,0,,0.0,19,1,11,1.00,0,1,1,0,0,0,8,0,Disabling Damage,4,Towed Due to Disabling Damage,6,1,12,12
260512,81,Four-Way Intersection,1,1,16,5,0,,0.0,24,1,11,1.00,0,0,0,0,0,0,998,0,Functional Damage,4,Towed Not Due to Disabling Damage,6,1,12,12
270199,59,Four-Way Intersection,1,1,16,4,0,,,50,1,11,1.00,0,0,0,0,0,0,15,0,Functional Damage,4,Towed Not Due to Disabling Damage,6,1,12,12
260642,155,Not an Intersection,1,1,15,4,0,,,33,1,11,1.00,0,0,0,0,0,0,998,0,Minor Damage,4,Not Towed,6,1,12,12
180442,53,Four-Way Intersection,1,1,18,3,0,,,25,1,11,1.00,0,0,0,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,6,1,12,12
240210,47,Four-Way Intersection,1,1,11,3,0,,,41,1,11,1.00,0,0,0,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,6,1,12,12
280479,77,Not an Intersection,1,1,15,4,0,0.0,0.0,49,1,11,1.00,0,0,0,0,0,0,998,0,Minor Damage,50,Not Towed,6,2,12,12
180604,135,Not an Intersection,1,1,16,3,0,,,19,1,11,1.00,0,0,0,0,0,0,998,0,Functional Damage,92,Not Towed,6,1,12,12
350071,31,T-Intersection,1,1,14,7,0,,2.0,70,1,11,1.00,0,0,0,0,0,0,998,0,Unknown,99,Unknown,6,1,12,12
470637,51,T-Intersection,1,1,7,5,0,,,72,1,11,1.00,0,0,0,0,0,0,998,0,Functional Damage,50,Not Towed,6,1,12,12
540170,77,T-Intersection,1,1,9,5,0,1.0,1.0,41,1,11,1.00,0,0,0,0,0,0,998,0,Minor Damage,6,Not Towed,6,1,12,12
550493,83,Not an Intersection,2,1,19,4,0,1.0,0.0,40,1,11,1.00,0,0,0,0,0,0,998,0,Minor Damage,6,Not Towed,6,1,12,0
420086,71,Four-Way Intersection,1,1,10,6,0,,,67,1,11,1.00,0,0,0,0,0,0,30,0,Disabling Damage,14,Towed Due to Disabling Damage,6,1,12,12
420109,19,Four-Way Intersection,1,1,13,3,0,1.0,0.0,68,1,11,1.00,0,0,0,0,0,0,0,0,Minor Damage,14,Not Towed,6,1,12,12
260704,81,T-Intersection,1,10,15,7,22,,0.0,36,1,11,1.00,0,0,1,0,0,0,998,0,Disabling Damage,20,Towed Due to Disabling Damage,6,1,12,12
450153,29,Not an Intersection,1,10,14,3,0,0.0,0.0,54,1,11,1.00,0,0,0,0,0,0,30,0,Disabling Damage,20,Towed Due to Disabling Damage,6,2,12,12
280385,123,Four-Way Intersection,3,1,20,4,0,0.0,0.0,39,1,11,1.00,0,0,1,0,0,0,998,0,Disabling Damage,20,Towed Due to Disabling Damage,6,1,12,12
390215,17,Four-Way Intersection,5,10,19,4,0,,,26,1,11,1.00,0,0,1,0,0,0,25,0,Disabling Damage,20,Towed Due to Disabling Damage,6,1,12,12
550322,89,Four-Way Intersection,1,1,10,3,0,1.0,1.0,20,1,11,1.00,0,0,1,0,0,0,55,0,Disabling Damage,4,Towed Due to Disabling Damage,6,1,12,12
530431,59,Four-Way Intersection,3,10,0,5,0,1.0,0.0,19,1,11,1.00,0,0,1,0,0,0,998,0,Not Reported,4,Towed Due to Disabling Damage,6,2,12,12
100060,3,T-Intersection,1,1,13,3,0,,0.0,76,1,11,0.50,0,0,0,0,0,0,998,0,Functional Damage,4,Not Towed,6,1,12,12
290494,119,Four-Way Intersection,1,1,15,4,0,,,67,1,11,1.00,0,0,0,0,0,0,998,0,Disabling Damage,14,Towed Due to Disabling Damage,6,1,12,12
320264,5,Four-Way Intersection,2,10,18,3,0,,0.0,64,1,11,1.00,0,0,0,0,0,0,0,0,Minor Damage,14,Not Towed,6,1,12,12
121632,115,Not an Intersection,3,10,20,1,19,,,37,1,11,1.00,0,0,0,0,0,0,60,0,Disabling Damage,66,Towed Due to Disabling Damage,6,1,12,12
121226,81,T-Intersection,1,10,13,3,0,,,49,1,11,1.00,0,0,0,0,0,0,50,0,Disabling Damage,66,Towed Due to Disabling Damage,6,1,12,12
450559,85,T-Intersection,2,1,22,3,0,,,55,1,11,1.00,0,0,0,0,0,0,60,0,Disabling Damage,52,Towed Due to Disabling Damage,6,1,12,12
80189,123,Four-Way Intersection,2,1,2,3,0,,,45,1,11,1.00,0,0,0,0,0,0,63,0,Functional Damage,52,Not Towed,6,1,12,12
60142,19,Not an Intersection,1,10,10,2,14,,,65,1,11,0.67,0,0,0,0,0,0,65,0,Minor Damage,2,Not Towed,6,1,12,54
400055,37,Not an Intersection,2,1,2,1,14,2.0,0.0,23,1,11,1.00,0,0,0,0,0,0,998,0,Functional Damage,4,Not Towed,6,1,12,54
420762,29,Four-Way Intersection,3,1,22,7,0,,,70,1,11,1.00,0,0,0,0,0,0,15,0,Minor Damage,4,Not Towed,6,1,12,12
450825,5,Not an Intersection,1,1,13,4,0,1.0,1.0,58,1,11,1.00,0,0,0,0,0,0,10,0,Disabling Damage,4,Towed Due to Disabling Damage,6,1,12,12
121591,111,Four-Way Intersection,1,10,15,7,0,,,34,1,11,1.00,0,0,0,0,0,0,30,0,Disabling Damage,4,Towed Due to Disabling Damage,6,1,12,12
120054,119,T-Intersection,1,1,9,7,0,,,80,1,11,1.00,0,0,1,0,0,0,35,0,Disabling Damage,20,Towed Due to Disabling Damage,6,1,12,12
122316,71,T-Intersection,2,1,18,3,0,,,77,1,11,1.00,0,0,0,0,0,0,15,0,Disabling Damage,20,Towed Due to Disabling Damage,6,1,12,12
481944,367,Not an Intersection,1,1,18,3,0,,,45,1,11,1.00,0,0,0,0,0,0,998,0,Disabling Damage,20,Towed Due to Disabling Damage,6,1,12,12
170144,179,T-Intersection,1,1,16,5,0,,,45,1,11,0.50,0,0,1,0,0,0,998,0,Not Reported,20,Towed Due to Disabling Damage,6,1,12,12
131049,227,T-Intersection,1,1,17,3,0,1.0,0.0,40,1,11,1.00,0,0,0,0,0,0,998,0,Disabling Damage,20,Towed Due to Disabling Damage,6,1,12,12
483073,71,T-Intersection,2,10,21,6,0,,,80,1,11,1.00,0,0,0,0,0,0,998,0,Disabling Damage,20,Towed Due to Disabling Damage,6,8,12,12
440014,7,T-Intersection,1,1,17,3,0,0.0,0.0,89,1,11,0.50,0,0,0,0,0,0,998,0,Functional Damage,20,Not Towed,6,1,12,12
530051,11,T-Intersection,1,1,11,5,0,,,31,1,11,1.00,0,0,0,0,0,0,998,0,Not Reported,15,Towed Due to Disabling Damage,6,1,12,12
450200,73,Four-Way Intersection,1,1,14,4,0,1.0,0.0,33,1,11,1.00,0,0,0,0,0,0,40,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
40210,12,Not an Intersection,1,1,8,3,0,,0.0,31,1,11,1.00,0,0,0,0,0,0,998,0,Functional Damage,31,Not Towed,6,1,12,12
371277,35,T-Intersection,1,1,17,3,0,0.0,-1.0,44,1,11,1.00,0,0,1,0,0,0,45,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
290094,161,Not an Intersection,2,8,0,1,14,1.0,0.0,49,1,11,1.00,0,0,0,0,0,0,998,0,Minor Damage,30,Not Towed,6,1,12,54
470058,101,Not an Intersection,1,1,12,4,0,,,80,1,11,1.00,0,0,1,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,6,1,12,12
540243,53,T-Intersection,2,5,19,3,0,0.0,0.0,50,1,11,1.00,0,0,1,0,0,0,998,0,Disabling Damage,2,Towed Due to Disabling Damage,6,2,12,12
480276,149,T-Intersection,1,1,12,3,0,,,66,1,11,1.00,0,1,1,0,0,0,998,0,Disabling Damage,73,Towed Due to Disabling Damage,6,1,12,12
121987,5,Not an Intersection,1,1,16,3,0,,,17,1,11,1.00,0,0,1,0,0,0,10,0,Disabling Damage,6,Towed Due to Disabling Damage,6,1,12,12
180535,73,Four-Way Intersection,1,1,12,4,0,,,65,1,11,0.67,0,0,1,0,0,0,998,0,Functional Damage,6,Not Towed,6,1,12,12
290335,115,Four-Way Intersection,1,10,12,3,0,2.0,1.0,33,1,11,1.00,0,0,1,0,0,0,998,0,Disabling Damage,6,Towed Due to Disabling Damage,6,1,12,12
260258,117,Four-Way Intersection,1,1,15,3,0,,0.0,54,1,11,1.00,0,0,1,0,0,0,998,0,Disabling Damage,6,Towed Due to Disabling Damage,6,1,12,12
200117,59,Four-Way Intersection,1,1,15,3,0,,0.0,22,1,11,1.00,0,0,1,0,0,0,998,0,Disabling Damage,4,Unknown,6,1,12,12
280506,105,Four-Way Intersection,1,10,15,3,0,1.0,0.0,19,1,11,1.00,0,0,1,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
260265,149,Four-Way Intersection,1,1,13,5,0,,0.0,30,1,11,1.00,0,0,0,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
122466,53,Four-Way Intersection,2,1,18,7,0,,0.0,25,1,11,1.00,0,0,1,0,0,0,50,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
260633,49,Four-Way Intersection,1,10,16,7,0,,,37,1,11,1.00,0,0,1,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
280380,127,T-Intersection,1,5,7,4,0,,0.0,45,1,11,1.00,0,0,1,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
61345,19,Not an Intersection,1,1,15,6,0,,,54,1,11,1.00,0,0,0,0,0,0,55,0,Minor Damage,31,Not Towed,6,1,12,12
61839,9,Four-Way Intersection,1,10,17,2,0,,,68,1,11,1.00,0,1,1,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
482715,39,Not an Intersection,1,1,8,5,14,1.0,1.0,32,1,11,1.00,0,0,0,0,0,0,998,0,Minor Damage,31,Not Towed,6,1,12,12
80124,43,Four-Way Intersection,1,1,11,3,0,,,57,1,11,1.00,0,0,0,0,0,0,65,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
480997,423,Not an Intersection,2,2,20,2,0,1.0,1.0,37,1,11,1.00,0,0,0,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,6,2,12,12
450453,91,Not an Intersection,1,10,17,7,0,,,16,1,11,1.00,0,0,0,0,0,0,35,0,Functional Damage,31,Not Towed,6,1,12,12
61465,53,Not an Intersection,1,1,16,2,0,,,38,1,11,1.00,0,0,1,0,0,0,50,0,Functional Damage,31,Not Towed,6,1,12,12
410162,19,Not an Intersection,1,1,14,3,0,2.0,1.0,39,1,11,1.00,0,0,0,0,0,0,998,0,Functional Damage,31,Towed Not Due to Disabling Damage,6,1,12,12
122628,17,Not an Intersection,1,1,11,7,0,,,65,1,11,1.00,0,0,0,0,0,0,25,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
420842,15,Four-Way Intersection,1,1,17,4,0,2.0,1.0,54,1,11,1.00,0,0,0,0,0,0,35,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
482027,329,Four-Way Intersection,1,1,8,4,0,1.0,0.0,25,1,11,1.00,0,0,0,0,0,0,0,0,Minor Damage,31,Not Towed,6,1,12,12
481111,291,Not an Intersection,1,1,12,5,0,2.0,1.0,60,1,11,1.00,0,0,0,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
260474,77,Four-Way Intersection,1,1,17,7,0,,0.0,54,1,11,1.00,0,0,0,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,6,1,12,12
