consecutive_number,county,type_of_intersection,light_condition,atmospheric_conditions_1,hour_of_crash,functional_system,related_factors,delay_to_hospital,delay_to_scene,age,person_type,seating_position,restraint,survived,rollover,airbag,alcohol,drugs,related_factors_person_level1,travel_speed,speeding_related,extent_of_damage,body_type,vehicle_removal,manner_of_collision,roadway_surface_condition,first_harmful_event,most_harmful_event
122295,111,Not an Intersection,Daylight,Cloudy,17,Principal Arterial – Other,0,,,21,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,0,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,1,1,12,12
122295,111,Not an Intersection,Daylight,Cloudy,17,Principal Arterial – Other,0,,,67,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,0,0,Minor Damage,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),Not Towed,1,1,12,12
122295,111,Not an Intersection,Daylight,Cloudy,17,Principal Arterial – Other,0,,,34,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,0,0,Disabling Damage,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),Towed Due to Disabling Damage,1,1,12,12
122297,81,Not an Intersection,Dark – Not Lighted,Clear,18,Principal Arterial – Other,0,,,87,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,45,0,Functional Damage,4-Door Sedan/Hardtop,Towed Not Due to Disabling Damage,0,1,8,8
122298,57,T-Intersection,Dark – Not Lighted,Clear,21,Trafficway Not in State Inventory,0,,,53,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,45,0,Disabling Damage,2-Door Sedan/Hardtop/Coupe,Towed Due to Disabling Damage,0,1,8,8
122299,103,Not an Intersection,Dark – Lighted,Clear,19,Trafficway Not in State Inventory,0,,,59,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,1,0,0,0,999,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,6,1,12,12
122299,103,Not an Intersection,Dark – Lighted,Clear,19,Trafficway Not in State Inventory,0,,,22,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,0,0,0,0,999,0,Disabling Damage,Motorcycle,Towed Due to Disabling Damage,6,1,12,12
122300,69,Not an Intersection,Dark – Lighted,Rain,18,Principal Arterial – Other,19,,,57,Passenger of a Motor Vehicle In-Transport,Second Seat – Left Side,1.00,0,0,1,0,0,0,0,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,1,2,12,12
122300,69,Not an Intersection,Dark – Lighted,Rain,18,Principal Arterial – Other,19,,,73,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,1,0,0,0,0,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,1,2,12,12
122300,69,Not an Intersection,Dark – Lighted,Rain,18,Principal Arterial – Other,19,,,27,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,1,0,0,0,45,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,1,2,12,12
122301,5,Not an Intersection,Dark – Not Lighted,Clear,17,Local,0,,,82,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,45,0,Functional Damage,"Compact Pickup (Gross Vehicle Weight, GVWR, < 4,500 lbs)",Not Towed,0,1,9,9
122302,95,Not an Intersection,Dark – Not Lighted,Clear,19,Principal Arterial – Other,0,,,26,Passenger of a Motor Vehicle In-Transport,Second Seat – Left Side,1.00,0,0,0,0,0,0,45,0,Functional Damage,2-Door Sedan/Hardtop/Coupe,Towed Not Due to Disabling Damage,0,1,8,8
122302,95,Not an Intersection,Dark – Not Lighted,Clear,19,Principal Arterial – Other,0,,,52,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,45,0,Functional Damage,2-Door Sedan/Hardtop/Coupe,Towed Not Due to Disabling Damage,0,1,8,8
122302,95,Not an Intersection,Dark – Not Lighted,Clear,19,Principal Arterial – Other,0,,,76,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,1.00,0,0,0,0,0,0,45,0,Functional Damage,2-Door Sedan/Hardtop/Coupe,Towed Not Due to Disabling Damage,0,1,8,8
122303,9,T-Intersection,Daylight,Clear,15,Minor Arterial,0,,,25,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,25,0,Functional Damage,4-Door Sedan/Hardtop,Towed Not Due to Disabling Damage,7,1,12,12
122303,9,T-Intersection,Daylight,Clear,15,Minor Arterial,0,,,76,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,0,0,0,0,45,0,Disabling Damage,Motorcycle,Towed Due to Disabling Damage,7,1,12,12
122303,9,T-Intersection,Daylight,Clear,15,Minor Arterial,0,,,21,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,1.00,0,0,0,0,0,0,25,0,Functional Damage,4-Door Sedan/Hardtop,Towed Not Due to Disabling Damage,7,1,12,12
122303,9,T-Intersection,Daylight,Clear,15,Minor Arterial,0,,,75,Passenger of a Motor Vehicle In-Transport,Second Seat – Left Side,0.50,0,0,0,0,0,0,45,0,Disabling Damage,Motorcycle,Towed Due to Disabling Damage,7,1,12,12
122304,17,T-Intersection,Daylight,Clear,13,Principal Arterial – Other,0,,,16,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,1,0,1,0,0,0,15,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,6,1,12,12
122304,17,T-Intersection,Daylight,Clear,13,Principal Arterial – Other,0,,,17,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,1.00,0,0,1,0,0,0,60,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,6,1,12,12
122304,17,T-Intersection,Daylight,Clear,13,Principal Arterial – Other,0,,,51,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,1,0,0,0,60,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,6,1,12,12
122305,95,Not an Intersection,Dark – Unknown Lighting,Clear,6,Local,0,,,24,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,1,1,0,0,0,0,35,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,0,1,33,1
122305,95,Not an Intersection,Dark – Unknown Lighting,Clear,6,Local,0,,,19,Passenger of a Motor Vehicle In-Transport,Second Seat – Right Side,1.00,0,1,0,0,0,0,35,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,0,1,33,1
122305,95,Not an Intersection,Dark – Unknown Lighting,Clear,6,Local,0,,,41,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,1.00,1,1,0,0,0,0,35,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,0,1,33,1
122306,103,Not an Intersection,Dark – Lighted,Clear,23,Trafficway Not in State Inventory,0,,,53,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,35,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,0,1,8,8
122307,5,Not an Intersection,Dark – Lighted,"Fog, Smog, Smoke",0,Principal Arterial – Other,0,,,22,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,55,0,Functional Damage,4-Door Sedan/Hardtop,Towed Not Due to Disabling Damage,0,1,9,9
122308,11,Four-Way Intersection,Dark – Lighted,Clear,20,Principal Arterial – Other,0,,,49,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,40,0,Functional Damage,4-Door Sedan/Hardtop,Towed Not Due to Disabling Damage,0,1,8,8
122309,127,Four-Way Intersection,Dark – Lighted,Clear,3,Local,0,,,23,Passenger of a Motor Vehicle In-Transport,Second Seat – Middle,0.50,0,0,1,0,0,0,50,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,0,1,33,42
122309,127,Four-Way Intersection,Dark – Lighted,Clear,3,Local,0,,,17,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,1,0,1,0,0,0,50,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,0,1,33,42
122309,127,Four-Way Intersection,Dark – Lighted,Clear,3,Local,0,,,16,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,0.33,1,0,1,0,0,0,50,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,0,1,33,42
122310,86,Four-Way Intersection,Dark – Lighted,Rain,21,Principal Arterial – Other,14,,,25,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,60,1,Functional Damage,4-Door Sedan/Hardtop,Not Towed,0,2,8,8
122311,86,T-Intersection,Daylight,Clear,9,Principal Arterial – Other,0,,,54,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,0,0,0,0,40,0,Disabling Damage,Motorcycle,Towed Due to Disabling Damage,6,1,12,12
122311,86,T-Intersection,Daylight,Clear,9,Principal Arterial – Other,0,,,43,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,1,0,0,0,15,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,6,1,12,12
122312,133,Not an Intersection,Dawn,Rain,6,Interstate,0,,,61,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,1,0,1,0,0,0,70,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,0,2,42,42
122313,99,Not an Intersection,Dark – Lighted,Clear,0,Local,0,,,50,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,1,0,1,0,0,0,50,0,Disabling Damage,"Compact Pickup (Gross Vehicle Weight, GVWR, < 4,500 lbs)",Towed Due to Disabling Damage,2,2,12,12
122313,99,Not an Intersection,Dark – Lighted,Clear,0,Local,0,,,25,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,1,0,0,0,100,1,Disabling Damage,Station Wagon (Excluding Van and Truck-Based),Towed Due to Disabling Damage,2,2,12,12
122314,95,Four-Way Intersection,Daylight,Cloudy,15,Local,0,,,59,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,5,0,No Damage,Standard Pickup,Not Towed,0,1,8,8
122315,69,Not an Intersection,Daylight,Clear,15,Principal Arterial – Other,0,,,74,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,1,0,1,0,0,0,40,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,0,1,42,42
122316,71,T-Intersection,Dark – Not Lighted,Clear,18,Principal Arterial – Other,0,,,39,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,0,0,0,0,45,0,Disabling Damage,Motorcycle,Towed Due to Disabling Damage,6,1,12,12
122316,71,T-Intersection,Dark – Not Lighted,Clear,18,Principal Arterial – Other,0,,,77,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,15,0,Disabling Damage,Minivan,Towed Due to Disabling Damage,6,1,12,12
122317,21,Not an Intersection,Dark – Not Lighted,Clear,0,Local,0,,,19,Passenger of a Motor Vehicle In-Transport,Unknown,0.50,0,0,0,0,0,0,40,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,0,1,31,31
122317,21,Not an Intersection,Dark – Not Lighted,Clear,0,Local,0,,,19,Passenger of a Motor Vehicle In-Transport,Unknown,0.50,0,0,0,0,0,0,40,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,0,1,31,31
122317,21,Not an Intersection,Dark – Not Lighted,Clear,0,Local,0,,,18,Passenger of a Motor Vehicle In-Transport,Second Seat – Middle,0.50,0,0,0,0,0,0,40,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,0,1,31,31
122317,21,Not an Intersection,Dark – Not Lighted,Clear,0,Local,0,,,18,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,0,0,1,1,0,0,40,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,0,1,31,31
122317,21,Not an Intersection,Dark – Not Lighted,Clear,0,Local,0,,,24,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,0.50,1,0,1,0,0,0,40,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,0,1,31,31
122317,21,Not an Intersection,Dark – Not Lighted,Clear,0,Local,0,,,19,Passenger of a Motor Vehicle In-Transport,Second Seat – Right Side,0.50,0,0,0,0,0,0,40,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,0,1,31,31
122318,21,Four-Way Intersection,Daylight,Clear,15,Minor Arterial,0,,,40,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,1,0,0,0,45,0,Disabling Damage,Station Wagon (Excluding Van and Truck-Based),Towed Due to Disabling Damage,6,1,12,12
122318,21,Four-Way Intersection,Daylight,Clear,15,Minor Arterial,0,,,85,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,1.00,1,0,1,0,0,0,20,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,6,1,12,12
122318,21,Four-Way Intersection,Daylight,Clear,15,Minor Arterial,0,,,49,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,1,0,0,0,45,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,6,1,12,12
122318,21,Four-Way Intersection,Daylight,Clear,15,Minor Arterial,0,,,68,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,1,0,0,0,20,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,6,1,12,12
122318,21,Four-Way Intersection,Daylight,Clear,15,Minor Arterial,0,,,42,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,1.00,0,0,1,0,0,0,45,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,6,1,12,12
122319,103,Not an Intersection,Dark – Lighted,Clear,19,Local,0,,,80,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,35,0,Functional Damage,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),Towed Not Due to Disabling Damage,0,1,8,8
122319,103,Not an Intersection,Dark – Lighted,Clear,19,Local,0,,,83,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,1.00,0,0,0,0,0,0,35,0,Functional Damage,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),Towed Not Due to Disabling Damage,0,1,8,8
122320,103,Four-Way Intersection,Daylight,Clear,14,Local,0,,,90,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,1,0,1,0,0,0,25,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,6,1,12,12
122320,103,Four-Way Intersection,Daylight,Clear,14,Local,0,,,18,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,0,0,1,0,0,0,45,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,6,1,12,12
122320,103,Four-Way Intersection,Daylight,Clear,14,Local,0,,,18,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,0.50,0,0,1,0,0,0,45,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,6,1,12,12
122321,39,Not an Intersection,Dark – Not Lighted,Clear,0,Local,0,,,26,Passenger of a Motor Vehicle In-Transport,Second Seat – Left Side,0.50,0,0,0,0,0,0,35,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,0,1,8,8
122321,39,Not an Intersection,Dark – Not Lighted,Clear,0,Local,0,,,22,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,0,0,0,1,0,0,35,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,0,1,8,8
122321,39,Not an Intersection,Dark – Not Lighted,Clear,0,Local,0,,,32,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,0.50,0,0,0,0,0,0,35,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,0,1,8,8
122322,103,Four-Way Intersection,Dark – Lighted,Clear,0,Principal Arterial – Other,0,,,30,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,30,0,Functional Damage,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),Towed Not Due to Disabling Damage,0,1,8,8
122323,101,T-Intersection,Dark – Not Lighted,Clear,20,Principal Arterial – Other,0,,0.0,45,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,0,0,0,0,45,0,Disabling Damage,Motorcycle,Towed Due to Disabling Damage,2,1,12,12
122323,101,T-Intersection,Dark – Not Lighted,Clear,20,Principal Arterial – Other,0,,0.0,43,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,30,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,2,1,12,12
122323,101,T-Intersection,Dark – Not Lighted,Clear,20,Principal Arterial – Other,0,,0.0,19,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,1.00,0,0,0,0,0,0,30,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,2,1,12,12
122323,101,T-Intersection,Dark – Not Lighted,Clear,20,Principal Arterial – Other,0,,0.0,20,Passenger of a Motor Vehicle In-Transport,Second Seat – Left Side,0.50,0,0,0,0,0,0,30,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,2,1,12,12
122324,91,Four-Way Intersection,Dark – Lighted,Clear,21,Minor Arterial,0,,,31,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,35,0,Disabling Damage,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),Towed Due to Disabling Damage,0,1,8,8
122325,81,T-Intersection,Daylight,Clear,7,Local,0,,,53,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,20,0,Functional Damage,Minivan,Not Towed,0,1,9,9
122326,21,Not an Intersection,Daylight,Clear,12,Principal Arterial – Other,0,,,38,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,0,0,0,0,60,0,Minor Damage,Motorcycle,Not Towed,0,1,24,24
122327,51,Not an Intersection,Dark – Not Lighted,Cloudy,5,Local,0,,,48,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,0.50,1,1,0,0,0,0,55,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,0,1,1,1
122327,51,Not an Intersection,Dark – Not Lighted,Cloudy,5,Local,0,,,38,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,0,1,0,0,0,0,55,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,0,1,1,1
122327,51,Not an Intersection,Dark – Not Lighted,Cloudy,5,Local,0,,,42,Passenger of a Motor Vehicle In-Transport,Front Seat – Middle,0.50,0,1,0,0,0,0,55,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,0,1,1,1
122328,21,Not an Intersection,Dark – Lighted,Clear,2,Local,0,,,24,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),0.50,1,0,1,1,0,0,45,0,Disabling Damage,Standard Pickup,Towed Due to Disabling Damage,0,1,31,42
122329,57,Not an Intersection,Dark – Not Lighted,Rain,19,Trafficway Not in State Inventory,0,,,37,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,40,0,Functional Damage,4-Door Sedan/Hardtop,Towed Not Due to Disabling Damage,0,2,8,8
122331,11,Not an Intersection,Dark – Lighted,Clear,19,Principal Arterial – Other Freeways and Expressways,0,,,49,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,0,0,0,0,45,0,Functional Damage,Large Van – Includes Van-Based Buses,Towed Not Due to Disabling Damage,0,1,8,8
122332,57,Not an Intersection,Daylight,Clear,11,Trafficway Not in State Inventory,0,,,38,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,1,0,0,0,45,0,Disabling Damage,Station Wagon (Excluding Van and Truck-Based),Towed Due to Disabling Damage,2,1,12,12
122332,57,Not an Intersection,Daylight,Clear,11,Trafficway Not in State Inventory,0,,,30,Passenger of a Motor Vehicle In-Transport,Front Seat – Right Side,1.00,0,0,1,0,0,0,45,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,2,1,12,12
122332,57,Not an Intersection,Daylight,Clear,11,Trafficway Not in State Inventory,0,,,31,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,1,0,1,0,0,0,45,0,Disabling Damage,4-Door Sedan/Hardtop,Towed Due to Disabling Damage,2,1,12,12
122333,27,Four-Way Intersection,Daylight,Clear,11,Principal Arterial – Other,0,,,30,Driver of a Motor Vehicle In-Transport,Front Seat – Left Side (Driver's Side),1.00,0,0,1,0,0,0,45,0,Disabling Damage,Minivan,Towed Due to Disabling Damage,6,1,12,12
